seed,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
5866,0.8735206537968985,-920.4675558436442,0.7173442463206503,0.05807424489884068,0.0002252188781485251,8137.210968363528,0.12584789873723448,0.012198785889025164,11.515479276282498,2.1240027608490277,0.9290854197083984
3744,0.8737518115473382,-391.8834857385986,0.7423924722645979,0.05480976341531801,0.00023392097282735267,3495.4247499829444,0.12349817128065181,0.012289938737686815,8.304917128144597,1.9867005637389226,0.9235456268464257
5653,0.8700072513745662,-659.6165900295205,0.726370804953563,0.06012411854306791,0.0002333603455858513,5666.227938195604,0.12374237927117149,0.012271146200788192,9.75978454515691,2.013093844826035,0.9027165387218251
6708,0.8707281798827308,-694.600468381568,0.7286895693292514,0.05838579266645574,0.00022835559048867352,6164.552753525708,0.12494472775313978,0.01218764513165527,10.16399642000973,2.0518923968911,0.9232433529880162
3598,0.868369220287426,-931.9989385402228,0.7338497744175786,0.06087571622877966,0.00022414114399272242,8295.22994200289,0.12707297496167277,0.012066718175251076,11.775983167783808,2.041609679533829,0.9094962880724452
9831,0.8745406298247378,-866.9206768887225,0.7356232127687402,0.061627691272237994,0.00022337383791508542,7717.165252765136,0.12663205730887714,0.012149322032520466,11.593437110407914,1.980458858013745,0.9139388661170015
2308,0.8697223141760632,-627.7735004066518,0.7408332657583868,0.06342780079638963,0.00021847611622142582,5609.811057553834,0.13099351716025917,0.01191316725957927,9.938125955271884,1.9850592472570732,0.916254833684233
4429,0.8696055821957537,-619.3138981004003,0.7468104874890589,0.05685243683512065,0.00021801480243283604,5516.413252483716,0.12249178210951633,0.011976555994187931,10.070676638688795,1.9088833178084115,0.8844730465531877
5972,0.8775242425877581,-490.0419364464073,0.7337277902405198,0.057706556756971804,0.00023347359563766679,4257.037468090134,0.12400327869447672,0.012366111658179954,9.30588818091677,1.9766255450469261,0.8936364976101995
8048,0.8719121153583561,-482.8565940158907,0.7382110295416956,0.05602843076300395,0.00021798301870725234,4277.946364356127,0.12262096735208142,0.012082396067232819,8.512194718987399,1.9883810437582365,0.9073743019667108
6540,0.8704090514127291,-520.5415001106813,0.7374686723310511,0.06173206720295535,0.00022230923666981384,4696.461447107473,0.12849113168461537,0.012067695243405863,9.370598470974901,2.0028474842047683,0.8974948924927466
7459,0.8732587043415353,-468.02607078027245,0.7301324191768801,0.05776092456491111,0.0002274638254898263,4195.904543824572,0.12460561253127032,0.012249492134979131,8.51593607708296,2.049075499724359,0.9207868493888252
405,0.8722771142707041,-762.3924688411886,0.7540904188289189,0.06069634446741174,0.00022765255119195282,6644.486907085686,0.12694980824578192,0.012262518068661037,10.906830749920642,1.8161834822250351,0.8689894447205609
2919,0.8682362539656809,-772.0723313251369,0.7179321005277305,0.06345959801857022,0.00023203050688853759,6848.767404152003,0.12999007818828343,0.012256640988658066,10.497387162778859,2.1663077453937256,0.9179507802846623
7204,0.8752010926491288,-521.0312729789597,0.7265188268947864,0.05714111954806935,0.00022406885205773585,4459.983077920733,0.12355454559922067,0.012144225611614106,8.344853735247913,2.0167628494687375,0.9162327689954213
