seed,loss,bestValidationScore,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
7127,0.01329359009326635,0.9754351474590003,0.974282472049666,0.9044597842993626,0.9400809580354732,0.0021241863306717683,2.4778698891700046e-06,0.8358838283835103,0.027406044696283684,0.0012157257112362522,0.33475251089259817,0.5132787635345254,0.32513022180437556
3271,0.013227811073734396,0.9740081471901516,0.9767102564748266,0.9393115057941643,0.9569744671539344,0.001567695251527412,2.0789396227255664e-06,0.5110274906036839,0.023782290411578,0.001103493461221847,0.27607015730772977,0.35650443134151044,0.2694229777124674
4369,0.01315905071749278,0.9744772022282971,0.9719726710721975,0.9472506438999413,0.9472506438999414,0.0013299546759342527,2.5457951144068758e-06,0.45651261926867553,0.023425015241856643,0.0012743768771853123,0.3401057612096539,0.45651261926867553,0.3401057612096539
3671,0.013041248576975351,0.9712352913267872,0.9748599135369659,0.9434729568836575,0.9434729568836575,0.0016449450858560131,3.2345782858719647e-06,0.46720367988416317,0.025074165647091157,0.0013590600142369116,0.32156824185584115,0.46720367988416317,0.32156824185584115
5268,0.012704598444501981,0.9771988295032012,0.9724704905525042,0.9624648268517699,0.9624648268517699,0.0025455677295842024,2.593514176455864e-06,0.2967125775571164,0.029304803959785165,0.0012195158379222535,0.25532387319235655,0.2967125775571164,0.25532387319235655
7983,0.01316745597703944,0.9732284424896719,0.977140550521162,0.9553323207997098,0.9573292946442103,0.0016709722975581074,2.4335074005320335e-06,0.3788258412464001,0.024548659930333384,0.0011560921498578439,0.2781784014103007,0.36066941718977436,0.2759476692232832
2560,0.013057714835271718,0.9731616765424533,0.9749414580475554,0.9555753606767775,0.9592291100728114,0.0014485772010856372,2.5726006207556756e-06,0.36515528464377894,0.024327976903716044,0.001239027250380601,0.2849371732715512,0.3333398584443289,0.28196406044492783
977,0.013331726033486686,0.9742381647470403,0.9730288669289765,0.9450763522434643,0.9450763522434643,0.002068187591099595,2.9922679150338647e-06,0.45968012481052106,0.027127365552543886,0.0012946095150186087,0.30252618809238907,0.45968012481052106,0.30252618809238907
7387,0.01298153144728361,0.9739710658827215,0.9711133461685041,0.9512073747852193,0.9512073747852193,0.0019788696675346797,3.0987396228538245e-06,0.40368777087120605,0.026231946640824743,0.0012894859845723327,0.2728064209350007,0.40368777087120605,0.2728064209350007
1215,0.01317300517074764,0.972065602643084,0.9760578766141043,0.9457758396894246,0.9457758396894244,0.0015808870522719242,7.426695784965306e-06,0.446236553415831,0.02742530355403829,0.001979153622121806,0.3482786951569709,0.446236553415831,0.3482786951569709
7020,0.013435771319579182,0.975316823622892,0.9728689716869673,0.9144020948549935,0.9229214981405377,0.0016085690501695055,3.751602270135417e-06,0.7189945418927088,0.026153779246205218,0.0015397362415357015,0.3662948311055135,0.6458906525461545,0.36176999343223604
1330,0.013668294808002445,0.9725177396676266,0.971157212229172,0.9605466445105981,0.960546644510598,0.0018559200757428183,5.491520386049146e-06,0.3294267220160689,0.026455504821944618,0.0019379405385191143,0.3022456597318758,0.3294267220160689,0.3022456597318758
8082,0.013553371701353708,0.974322045498626,0.9743681416646434,0.9349772068688577,0.9585071679488903,0.0018759864949396698,2.4233861071320847e-06,0.5562779781030249,0.027744561283884132,0.0011872332369863615,0.3008684058879581,0.345708478184599,0.2912734147272652
1861,0.013515787558899697,0.9746241144207713,0.9760268669763744,0.9359353348450448,0.9359353348450444,0.0014398092974595004,2.3279832124942938e-06,0.5390292094900637,0.022130870229887953,0.001112270918453765,0.3032552824850318,0.5390292094900637,0.3032552824850318
2062,0.013774647128238327,0.974837984217538,0.9729104114841797,0.9582457706047877,0.9582457706047874,0.0012348508822508364,3.789104239729252e-06,0.3585168033039045,0.023072208345914287,0.0015339801982551591,0.28041338856440684,0.3585168033039045,0.28041338856440684
6941,0.013631385565155984,0.9740253531482641,0.9741462088121727,0.9633058368684239,0.9633058368684239,0.002948254475517231,9.285669063080209e-06,0.2860923480557418,0.03378996645668752,0.0024301887271179633,0.25839506777676013,0.2860923480557418,0.25839506777676013
3584,0.013025036217597,0.9753965486715899,0.9713403513445841,0.9611422605655927,0.9611422605655925,0.0013410347807599385,1.967443557383157e-06,0.3152230645768685,0.02293122703837807,0.0011180535935681813,0.27719914375501825,0.3152230645768685,0.27719914375501825
7962,0.01322509265628165,0.9750392134833711,0.9749160131836154,0.9580300646343698,0.9580300646343698,0.0017139207442692242,2.1682575809535303e-06,0.33966709864079947,0.02743951104438845,0.0010945340092105352,0.27806475046673645,0.33966709864079947,0.27806475046673645
4774,0.013331104087264728,0.9724431896206976,0.9754175116915481,0.9588225262827773,0.9629820862527637,0.0018104607987140917,2.908495116064662e-06,0.3424454929108019,0.02619865606713147,0.0013176661851880317,0.26273118098248005,0.3051665147711266,0.25950062648341143
1271,0.012924611900842934,0.976003784948477,0.97649029410157,0.9452634080925332,0.945263408092533,0.001542268278738262,2.68832892189487e-06,0.4468330856079232,0.02345446108539763,0.0012657774803164496,0.3077482165088708,0.4468330856079232,0.3077482165088708
8739,0.013141028735793715,0.971860830332841,0.9769261292101691,0.9543498400180915,0.9564808318475357,0.0017412613195701926,2.3105237146925676e-06,0.37792031287088146,0.027454101647135288,0.001148272750610328,0.3168498752155484,0.3592745160832339,0.3145997110019479
