hiddenLayerSize,trainTime,loss,bestValidationScore
"[35, 35, 35]",0:00:25,0.012854989656347796,0.9723513718688892
"[35, 35, 35, 35]",0:00:20,0.012897130799064405,0.9727166016063258
"[35, 35, 35, 35, 35]",0:00:22,0.012826179231899309,0.9710245776695042
"[40, 40]",0:00:11,0.015376445533757522,0.9679220750820733
"[40, 40, 40]",0:00:17,0.01403292516001981,0.9719227218809406
"[40, 40, 40, 40]",0:00:21,0.012880797201860984,0.9732349554123166
"[40, 40, 40, 40, 40]",0:00:20,0.01391358416738613,0.9761710320035141
"[45, 45]",0:00:16,0.014422548275519767,0.9704442663940904
"[45, 45, 45]",0:00:25,0.012931799267708391,0.9768920399525216
"[45, 45, 45, 45]",0:00:22,0.012983438162143627,0.9750568091470738
"[45, 45, 45, 45, 45]",0:00:22,0.013986364754903315,0.9747169279023513
"[50, 50]",0:00:10,0.015249050889829249,0.9707727424182971
"[50, 50, 50]",0:00:12,0.01441837977078841,0.9715873375917655
"[50, 50, 50, 50]",0:00:21,0.012901218248828316,0.9729720011064004
"[50, 50, 50, 50, 50]",0:00:19,0.013364442995645228,0.9731330563405983
"[15, 15]",0:00:16,0.015778624608242187,0.9681259769477496
"[15, 15, 15]",0:00:18,0.014628352708424233,0.9710799079258047
"[15, 15, 15, 15]",0:00:12,0.013848351100503033,0.972949180478239
"[15, 15, 15, 15, 15]",0:00:19,0.013425267962446672,0.973001786265527
"[20, 20]",0:00:14,0.015464346032128271,0.9721308471931368
"[20, 20, 20]",0:00:11,0.014659992266378687,0.9717130878971155
"[20, 20, 20, 20]",0:00:21,0.013319269412359905,0.9739812344328348
"[20, 20, 20, 20, 20]",0:00:21,0.013256363362243955,0.972268828116332
"[25, 25]",0:00:12,0.0149746749773873,0.9685235315906701
"[25, 25, 25]",0:00:12,0.014524769134435378,0.9690308558445082
"[25, 25, 25, 25]",0:00:24,0.012846390781716972,0.9742585998637393
"[25, 25, 25, 25, 25]",0:00:20,0.012919470226130053,0.9749324885700134
"[30, 30]",0:00:10,0.015051060647476832,0.9690565239957358
"[30, 30, 30]",0:00:10,0.014926293111980588,0.9684797699571143
"[30, 30, 30, 30]",0:00:17,0.013482819407927957,0.9731173284335867
